program,content,start,end,start_s,end_s,duration_s
PROG_2020_00824170,"Eero Hirvonen nousi 12:nneksi Herola
ja Hirvonen muodostavat huomenna
Suomen ykkösjoukkueen parikilpailuun.","00:02:12,160","00:02:20,120",132.16,140.12,7.960000000000008
PROG_2020_00824170,"Mäkihypyn maailmancup jatkuu
Zakopanessa jossa suomalaishyppääjät","00:02:20,440","00:02:24,240",140.44,144.24,3.8000000000000114
PROG_2020_00824170,"yllättivät karsintasuorituksilla
on Antti Aalto venytti 137 metriä","00:02:24,240","00:02:29,160",144.24,149.16,4.9199999999999875
PROG_2020_00824170,"ja viidenneksi lukemat tauluun
Niko Kytösaho oli kahdeksas","00:02:29,160","00:02:33,280",149.16,153.28,4.1200000000000045
PROG_2020_00824170,"Sunnuntain kisaan pääsevät
mukaan myös Jarkko Määttä ja","00:02:33,280","00:02:36,120",153.28,156.12,2.8400000000000034
PROG_2020_00824170,"Eetu Nousiainen huomenna hypätään
joukkuekilpailuharjoitus.","00:02:36,120","00:02:39,880",156.12,159.88,3.759999999999991
PROG_2020_00824170,"Suomi sijoittui kymmenenneksi
ampumahiihdon maailman cupin","00:02:41,960","00:02:45,240",161.96,165.24,3.280000000000001
PROG_2020_00824170,"miesten viestissä Oberhofissa
Tuomas Harjula Tero Seppälä Jaakko","00:02:45,240","00:02:49,600",165.24,169.6,4.359999999999985
PROG_2020_00824170,"ranta ja Olli hiidensalo käyttivät
kisassa seitsemän varapatruuna.","00:02:49,600","00:02:54,120",169.6,174.12,4.52000000000001
PROG_2020_00824170,"Kolmatta osuutta vienyt ranta
oli kisan toiseksi nopein ampuja,","00:02:54,120","00:02:57,840",174.12,177.84,3.719999999999999
PROG_2020_00824170,"hän selvitti sekä makuu- että
pystypaikan puhtaasti ja toi Suomen","00:02:57,840","00:03:01,480",177.84,181.48,3.6399999999999864
PROG_2020_00824170,"vaihtoon yhdeksäntenä Voiton kisassa
vei ranskalainen Norjaa ja Italiaa.","00:03:01,480","00:03:07,760",181.48,187.76,6.280000000000001
PROG_2020_00824170,"Jääkiekon SM-liigassa Turun
palloseura hallitsi kotiotteluaan","00:03:08,840","00:03:12,040",188.84,192.04,3.1999999999999886
PROG_2020_00824170,"Mikkelin Jukureita vastaan ja
nousi voitolla seitsemänneksi.","00:03:12,040","00:03:15,760",192.04,195.76,3.719999999999999
PROG_2020_00824170,"Nuorten MM pronssijoukkueeseen
kuulunut Juuso Pärssinen johdatti","00:03:15,760","00:03:20,040",195.76,200.04,4.280000000000001
PROG_2020_00824170,"TPS sai toisen erän alussa 2–0
johtoon Pärssinen oli kovassa","00:03:20,040","00:03:25,000",200.04,205.0,4.960000000000008
PROG_2020_00824170,"pelivireessä ja teki ylivoimalla myös
kotijoukkueen 4–0 maalin TPS voitti","00:03:25,000","00:03:30,080",205.0,210.07999999999998,5.079999999999984
PROG_2020_00824170,"5–1 Jukureiden tuore vahvistus KHL
seurakunin kapteeninakin toiminut","00:03:30,080","00:03:36,320",210.07999999999998,216.32,6.240000000000009
PROG_2020_00824170,"Brandon itse ajettiin ulos hänen
taklattua Oliver muumion päähän.","00:03:36,320","00:03:42,160",216.32,222.16,5.840000000000003
PROG_2020_00824170,"Urheilustudiossa on
huomannut tarjolla muun","00:03:43,320","00:03:45,480",223.32,225.48,2.1599999999999966
PROG_2020_00824170,muassa yhdistettyä ja ampumahiihto.,"00:03:45,480","00:03:47,840",225.48,227.84,2.3600000000000136
PROG_2020_00824170,"Lähetykset alkavat tehdä kahdessa
klo 10:45 meiltä nyt näkemiin.","00:03:47,840","00:03:53,440",227.84,233.44,5.599999999999994
PROG_2020_00824275,"Urheilusta hyvää iltaa vuorella
ja paremmankoski säväyttivät","00:00:20,600","00:00:23,840",20.6,23.84,3.2399999999999984
PROG_2020_00824275,"Bundestiillä Lucas Radeckin
kehittynyt entisestään bundesliigassa","00:00:23,840","00:00:27,800",23.84,27.8,3.960000000000001
PROG_2020_00824275,"Krista Pärmäkoski venyi
pitkästä aikaa sprinttifinaaliin","00:00:28,840","00:00:31,920",28.84,31.92,3.080000000000002
PROG_2020_00824275,"suomalainen kolmantena
ennen Tourin päätösetappia.","00:00:31,920","00:00:34,840",31.92,34.84,2.9200000000000017
PROG_2020_00824275,"Lucas Gradeckin
torjunnat siivittäneet","00:00:36,000","00:00:38,120",36.0,38.12,2.1199999999999974
PROG_2020_00824275,"Leverkusenin bundesliigan
kärkikahinoihin","00:00:38,120","00:00:42,520",38.12,42.52,4.400000000000006
PROG_2020_00824275,"HPK:n vaisu kausi jääkiekon
SM-liigassa sai jatkoa koronatauko","00:00:43,040","00:00:48,000",43.04,48.0,4.960000000000001
PROG_2020_00824275,"päättyy miesten lentopallossa
hurrikaanin Niklas Seppänen","00:00:48,000","00:00:51,480",48.0,51.48,3.479999999999997
PROG_2020_00824275,antoi vahvat näytöt EM-kotikisoihin.,"00:00:51,480","00:00:54,880",51.48,54.88,3.4000000000000057
PROG_2020_00824275,"Krista paremminkoski ja Markus
Vuorela onnistuvat Turdeskiin","00:00:58,240","00:01:01,320",58.24,61.32,3.0799999999999983
PROG_2020_00824275,"viimeistä edellisellä etapilla
val di Fiemmessä Pärmäkoski","00:01:01,320","00:01:04,760",61.32,64.76,3.440000000000005
PROG_2020_00824275,"oli perinteisen sprintissä
kuudes ja vuorella seitsemäs","00:01:04,760","00:01:08,240",64.76,68.24,3.4799999999999898
PROG_2020_00824275,"Kiertue huipentuu huomenna paluu
Bessermesin hurjaan loppunousuun.","00:01:08,240","00:01:13,720",68.24,73.72,5.480000000000004
PROG_2020_00824275,"Krista vääräkoski löysi uusia
voimia Tour de skin seitsemännellä","00:01:14,080","00:01:17,640",74.08,77.64,3.5600000000000023
PROG_2020_00824275,"etapilla val di Fiemmessä.
Tämä koski taisteli sprintissä","00:01:17,640","00:01:21,360",77.64,81.36,3.719999999999999
PROG_2020_00824275,"kuuden parhaan joukkoon ensimmäistä
kertaa yli kahteen vuoteen.","00:01:21,360","00:01:25,040",81.36,85.03999999999999,3.6799999999999926
PROG_2020_00824275,"Kyyti oli finaalissa ruotsalaisten
ja venäläisten seurassa kuitenkin","00:01:25,040","00:01:28,360",85.03999999999999,88.36,3.3200000000000074
PROG_2020_00824275,"kylmää. Tarmokas tiedettiin
viimeiseksi. Ruotsin Linds vaan","00:01:28,360","00:01:32,760",88.36,92.75999999999999,4.3999999999999915
PROG_2020_00824275,"Maija Dahlqvist ja Emma riimun
jyräsivät kolmoisvoittoon.","00:01:32,760","00:01:36,640",92.75999999999999,96.64,3.8800000000000097
PROG_2020_00824275,"Aika-ajon perusteella en uskonut että
pääsin edes välieriin jota tuntui","00:01:36,640","00:01:40,880",96.64,100.88,4.239999999999995
PROG_2020_00824275,"niin huonolta mutta. Alkuerässä
sitten yllättää irtos aika hyviä.","00:01:40,880","00:01:45,400",100.88,105.4,4.52000000000001
PROG_2020_00824275,"Ehkä tässä finaalissa sitten vähän
turhankin itsevarmana loppusuoralle","00:01:45,400","00:01:49,720",105.4,109.72,4.319999999999993
PROG_2020_00824275,"että hyvä hiihtosilta jättää
nyt jäi vähän harmittaa että","00:01:49,720","00:01:53,480",109.72,113.47999999999999,3.759999999999991
PROG_2020_00824275,pieniä taktisia virheitä kuitenkin.,"00:01:53,480","00:01:55,560",113.47999999999999,115.56,2.0800000000000125
PROG_2020_00824275,"Pärmäkoski säntää huomenna
kohti Alpe Cermisin huippua","00:01:55,560","00:01:58,840",115.56,118.84,3.280000000000001
PROG_2020_00824275,"kokonaiskisan kolmannelta sijalta.
Yhdysvaltain Jesse Dickins on vajaat","00:01:58,840","00:02:03,120",118.84,123.12,4.280000000000001
PROG_2020_00824275,"kaksi minuuttia suomalaista edellä
Venäjän Julia Stupak vajaan minuutin.","00:02:03,120","00:02:07,880",123.12,127.88,4.759999999999991
PROG_2020_00824275,"Mulla oli kyllä tärkeetä enää
jokainen bonus sekuntti tänään että","00:02:07,880","00:02:10,920",127.88,130.92,3.039999999999992
PROG_2020_00824275,"mitä pysty itselleen saamaan että
huomenna tulee olen kova päivä","00:02:10,920","00:02:14,360",130.92,134.36,3.440000000000026
PROG_2020_00824275,"mutta että, että se on tietysti
yhteislähtöinen et katotaan","00:02:14,360","00:02:18,320",134.36,138.32,3.9599999999999795
PROG_2020_00824275,"kenen selkään laitetaan koukkuja
yritetään roikkua siinä sitten.","00:02:18,320","00:02:21,440",138.32,141.44,3.1200000000000045
PROG_2020_00824275,"Siinä on monta hyvin tasaista
naista Kristan lähellä,","00:02:21,440","00:02:25,080",141.44,145.07999999999998,3.6399999999999864
PROG_2020_00824275,"jotka pystyy taistelemaan sitä
kolmossijasta meillä ei myöskään","00:02:25,080","00:02:28,320",145.07999999999998,148.32,3.240000000000009
PROG_2020_00824275,"ole tietoa miten toisena olevassa
tupak nousee tätä nousua elikkä","00:02:28,320","00:02:32,760",148.32,152.76,4.439999999999998
PROG_2020_00824275,"siinä on vielä otettavissa
jopa kakkosia kokonaistourilla.","00:02:32,760","00:02:37,360",152.76,157.36,4.600000000000023
PROG_2020_00824275,"Voisin sanoa että ehkä epä-Anderson
Natalianeprin ajavaa siinä heti vaan","00:02:37,360","00:02:41,040",157.36,161.04,3.6799999999999784
PROG_2020_00824275,"niin selän takana ei ole isoja
eroja niin voi tipahtaa myös
helposti 34 sijaa tuosta alaspäin.","00:02:41,040","00:02:46,320",161.04,166.32,5.280000000000001
PROG_2020_00824275,"Päivän suurin suomalaisyllättäjä
oli jälleen Markus Vuorela,","00:02:46,320","00:02:49,440",166.32,169.44,3.1200000000000045
PROG_2020_00824275,"joka venyi toisena päivänä peräkkäin
uransa parhaaseen sijoitukseen.","00:02:49,440","00:02:52,600",169.44,172.6,3.1599999999999966
PROG_2020_00824275,"Nyt vuorella oli sensaatiomaisesti
seitsemäs jäätyen välierässään","00:02:53,640","00:02:57,000",173.64,177.0,3.3600000000000136
PROG_2020_00824275,"täpärästi kolmanneksi finaalissa
voiton vei Ruotsin Oscar Svensson.","00:02:57,000","00:03:01,440",177.0,181.44,4.439999999999998
PROG_2020_00824275,"Juha Mikkosen Lauri Lepistön
ja Johanna matintalon urakka
päättyi erävaiheessa. On ollut.","00:03:01,440","00:03:06,920",181.44,186.92,5.47999999999999
PROG_2020_00824275,Kyllä ihan uskomaton päivä että tota.,"00:03:06,920","00:03:09,600",186.92,189.6,2.680000000000007
PROG_2020_00824275,"En tiedä nyt jotenkin tätä kyllä
toimii kaikki, että mä en ois uskonut","00:03:09,600","00:03:14,040",189.6,194.04,4.439999999999998
PROG_2020_00824275,"kyllä että ensimmäisestä matkasta
kun pääsin sinne kolmenkympin säkkiä,","00:03:14,040","00:03:17,640",194.04,197.64,3.5999999999999943
PROG_2020_00824275,"että nyt vaan myös printti
tällä lailla ja hyvin näin hyvät","00:03:17,640","00:03:22,880",197.64,202.88,5.240000000000009
PROG_2020_00824275,"asetelmat tohon loppunousua että
nyt pitää Takorautaan kuuma.-.","00:03:22,880","00:03:27,600",202.88,207.6,4.719999999999999
PROG_2020_00824275,"Markus Vuorela lähtee uransa
ensimmäiseen loppunousuun","00:03:27,600","00:03:30,600",207.6,210.6,3.0
PROG_2020_00824275,"kokonaiskilpailun sijalta
20 kisaa ylivoimaisesti","00:03:30,600","00:03:33,880",210.6,213.88,3.280000000000001
PROG_2020_00824275,"johtava Venäjän Aleksanteri
Bolshynov on reilut kahdeksan","00:03:33,880","00:03:37,200",213.88,217.2,3.319999999999993
PROG_2020_00824275,minuuttia Suomen ykkösmiestä edellä.,"00:03:37,200","00:03:40,480",217.2,220.48,3.280000000000001
PROG_2020_00824275,"Suomesta matkustettiin
pitkästä aikaa Keski-Eurooppaan","00:03:42,480","00:03:45,560",222.48,225.56,3.0800000000000125
PROG_2020_00824275,"hiihtokisoihin kun toimittajamme
Kimmo Porttila ja kuvaaja Esa","00:03:45,560","00:03:49,320",225.56,229.32,3.759999999999991
PROG_2020_00824275,Films lähtivät mukaan Tour de Skille.,"00:03:49,320","00:03:52,200",229.32,232.2,2.8799999999999955
PROG_2020_00824275,"Moni asia oli muuttunut
koronaviruksen riivaamilla alueilla.","00:03:52,200","00:03:57,120",232.2,237.12,4.920000000000016
PROG_2020_00824275,"Dragons näy ihan suunniteltu
Helsinki-fiksu Kaapo komeissa","00:04:03,920","00:04:09,920",243.92,249.92,6.0
PROG_2020_00824275,"napauttaa. Tuli tekninen vika. Vain
pari Soinin napautti. Aika suoraan.","00:04:09,920","00:04:16,240",249.92,256.24,6.320000000000022
PROG_2020_00824275,"Kuvaaja Esa ehti käydä ulkomailla.
Tuntui erilaiselta.","00:04:17,920","00:04:21,840",257.92,261.84,3.919999999999959
PROG_2020_00824275,Kyllä mä vielä tulla kotiin.,"00:04:21,840","00:04:25,640",261.84,265.64,3.8000000000000114
PROG_2020_00824275,Ihan kohta pitäis vaihtua vuosi.,"00:04:33,960","00:04:37,760",273.96,277.76,3.8000000000000114
PROG_2020_00824275,"Täytyy olla ketä ei yhtään mitään,
ei yhtään missään.","00:04:38,040","00:04:42,680",278.04,282.68,4.639999999999986
PROG_2020_00824275,"Ladossa tippuvat nyt saisin
edes pyytänyt suitsait","00:04:44,440","00:04:49,800",284.44,289.8,5.360000000000014
PROG_2020_00824275,tassut vasemmalla odottaa tai muissa,"00:04:49,800","00:04:52,320",289.8,292.32,2.519999999999982
PROG_2020_00824275,"tämä olikin sit reissunne päin se
on nyt se olisi mennyt fitmenternat","00:04:53,760","00:04:58,160",293.76,298.15999999999997,4.399999999999977
PROG_2020_00824275,eivät sivua.,"00:04:58,800","00:05:01,680",298.8,301.68,2.8799999999999955
PROG_2020_00824275,"Aikaisemminkin Tourilla on
todella paljon matkustamista ja.","00:05:01,680","00:05:03,680",301.68,303.68,2.0
PROG_2020_00824275,"Kaikkea muuta siihen kilpailujen
lisäksi nyt on vielä tullu","00:05:03,680","00:05:06,840",303.68,306.84,3.159999999999968
PROG_2020_00824275,"niinku potenssiin kaksi
sitä kaikkea muuta- oijoi.","00:05:06,840","00:05:10,960",306.84,310.96,4.1200000000000045
PROG_2020_00824275,Sieltä.-,"00:05:13,640","00:05:15,480",313.64,315.48,1.8400000000000318
PROG_2020_00824275,"Ei päästy nenästä läpi pitää
tehdä toisesta nenästä.","00:05:16,680","00:05:19,440",316.68,319.44,2.759999999999991
PROG_2020_00824275,"Oho, päivittäin noussut mulla
on kuulemma tosi tiukkaan enää.","00:05:19,440","00:05:25,480",319.44,325.48,6.0400000000000205
PROG_2020_00824275,No nyt taas mennä.,"00:05:25,920","00:05:28,800",325.92,328.8,2.8799999999999955
PROG_2020_00824275,"Testitulokset saatiin melkein heti,","00:05:33,040","00:05:34,840",333.04,334.84000000000003,1.8000000000000114
PROG_2020_00824275,"mutta niitä ei päästy avaamaan koska
järjestäjät oli hävittänyt salasanan,","00:05:34,840","00:05:38,920",334.84000000000003,338.92,4.079999999999984
PROG_2020_00824275,"no salasana löytyy seuraavana
päivänä ja tulokset oli negatiivisia.","00:05:38,920","00:05:43,120",338.92,343.12,4.199999999999989
PROG_2020_00824275,"Kyseessä oli ns.
italialainen pikatesti.","00:05:43,120","00:05:47,160",343.12,347.15999999999997,4.039999999999964
PROG_2020_00824275,"Mentalism is no tiesin,
että juuri juniorivuosinaan.","00:05:55,160","00:05:59,760",355.15999999999997,359.76,4.600000000000023
PROG_2020_00824275,"Anssi oot sen pätee huikua intressi.
Hiljensi sujui miu Intuit.","00:05:59,920","00:06:08,400",359.92,368.4,8.479999999999961
PROG_2020_00824275,"Antti Aalto ja Niko Kytösaho
menettivät reilusti sijoituksia","00:06:19,680","00:06:23,000",379.68,383.0,3.319999999999993
PROG_2020_00824275,"toisella kierroksella mäkihypyn
maailman cupissa Saksassa.","00:06:23,000","00:06:25,960",383.0,385.96,2.9599999999999795
PROG_2020_00824275,"Aalto oli ensimmäisen
kierroksen jälkeen yhdeksäntenä","00:06:25,960","00:06:28,920",385.96,388.92,2.9600000000000364
PROG_2020_00824275,"ja Kytösaho sijalla 12,
suomalaiset epäonnistuivat toisella","00:06:28,920","00:06:33,840",388.92,393.84000000000003,4.920000000000016
PROG_2020_00824275,"kierroksella ja lopputuloksissa
Kytösaho oli lopulta 20. ja Aalto 21.","00:06:33,840","00:06:39,520",393.84000000000003,399.52,5.67999999999995
PROG_2020_00824275,"kilpailun ykkönen oli mäkiviikonkin
voittanut Puolan Kamil sitoo.","00:06:39,720","00:06:45,080",399.72,405.08,5.359999999999957
PROG_2020_00824275,"Joo tosiaan aika on kertynyt kun
halusin oli tosi hyvää ja siinä
oli myös hyvää oloa kuuteen kertaa.","00:06:45,400","00:06:50,760",405.4,410.76,5.360000000000014
PROG_2020_00824275,"Toisella kerralla kävitte ihan
Willet ymmärrä jalkapallosta","00:06:50,760","00:06:53,520",410.76,413.52,2.759999999999991
PROG_2020_00824275,"suoritusta ja ilmettä ei ollut niin
hyvä ku kelikään tuota keittiö,","00:06:53,520","00:06:58,600",413.52,418.6,5.080000000000041
PROG_2020_00824275,"tuonu tuonut samanlaista
lopputulosta luonnon tota,","00:06:58,600","00:07:01,680",418.6,421.68,3.079999999999984
PROG_2020_00824275,"mutta tämä on tietenkin, niin
olisin halunnut ja korkeille päin.","00:07:03,120","00:07:07,120",423.12,427.12,4.0
PROG_2020_00824275,"Mutta se nyt ei onnistu ja
pitää tottua päivästä hyvät","00:07:07,120","00:07:10,840",427.12,430.84,3.7199999999999704
PROG_2020_00824275,asiat ja lähde siitä huomiselle.,"00:07:10,840","00:07:14,720",430.84,434.72,3.8800000000000523
PROG_2020_00824275,"Ampumahiihdon maailman cupissa
Oberhofissa oli jälleen","00:07:15,880","00:07:18,840",435.88,438.84,2.9599999999999795
PROG_2020_00824275,"norjalaisjuhlat, naisten puolella
Norja nappasi takaa-ajossa","00:07:18,840","00:07:22,440",438.84,442.44,3.6000000000000227
PROG_2020_00824275,"kaksoisvoiton Telegraph oli ykkönen
ennen Marte olis pyöröissä Landia","00:07:22,440","00:07:27,400",442.44,447.4,4.9599999999999795
PROG_2020_00824275,"sijalta 55 startannut Mari edes
kiersi sakkoringin kahdesti ja","00:07:27,400","00:07:31,720",447.4,451.72,4.32000000000005
PROG_2020_00824275,"nousi sijalle 34 miesten kisassa on
Norja juhlii Sture Holm lääkäreiden","00:07:31,720","00:07:37,720",451.72,457.72,6.0
PROG_2020_00824275,"johdolla kolmoisvoittoa Tero Seppälä
oli parhaana suomalaisena 41.","00:07:37,720","00:07:43,280",457.72,463.28,5.559999999999945
PROG_2020_00824275,"Samu Torsti ajoi ulos ensimmäisellä
kierroksella alppihiihdon","00:07:44,920","00:07:48,000",464.92,468.0,3.079999999999984
PROG_2020_00824275,"maailman cupin suurpujottelussa
Adelbodenissa maailman cupin","00:07:48,000","00:07:52,280",468.0,472.28,4.279999999999973
PROG_2020_00824275,"kokonaiskisaa johtava Alexis pönttö
Roope oli myös tänään iskussa.","00:07:52,280","00:07:56,520",472.28,476.52,4.240000000000009
PROG_2020_00824275,"Ranskalainen laski kilpailussa
toiseen peräkkäiseen","00:07:56,520","00:07:59,280",476.52,479.28,2.759999999999991
PROG_2020_00824275,"voittoon yli sekunnin erolla
kroatialaiseen Philip Cupsitsiin.","00:07:59,280","00:08:02,720",479.28,482.72,3.4400000000000546
PROG_2020_00824275,Sveitsin Lock Melart oli kolmas,"00:08:03,840","00:08:07,480",483.84,487.48,3.640000000000043
PROG_2020_00824275,"Rene rinnekangas oli viides
lumilautailun maailmancupin","00:08:08,360","00:08:11,200",488.36,491.2,2.839999999999975
PROG_2020_00824275,"avauskisassa Sveitsissä rinnekankaan
ensimmäisen kierroksen bäkkii 16","00:08:11,200","00:08:17,040",491.2,497.04,5.840000000000032
PROG_2020_00824275,"mellakka sai tuomareilta 83 pistettä.
Suomalainen oli kahden kierroksen","00:08:17,040","00:08:21,840",497.04,501.84,4.7999999999999545
PROG_2020_00824275,"jälkeen palkintokorokekamppailussa
mukana mutta viimeisen hypyn alastulo","00:08:21,840","00:08:26,280",501.84,506.28,4.439999999999998
